mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_multi_class,param_max_iter,param_loss,param_intercept_scaling,param_fit_intercept,param_dual,param_C,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.9093096256256104,0.11910176277160645,0.0,0.0,0.0001,ovr,5000,hinge,10,False,False,2.0,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': False, 'C': 2}",,,,,45
0.8147011995315552,0.018911242485046387,0.0,0.0,0.01,ovr,1000,hinge,1,True,False,1.0,"{'tol': 0.01, 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': False, 'C': 1}",,,,,45
234.86527597904205,144.07560622692108,0.47175145149230957,0.01938009262084961,0.0001,crammer_singer,2000,squared_hinge,1,False,False,1.0,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': False, 'C': 1}",0.752592321977654,0.7509529086547243,0.7517726153161892,0.0008197066614648585,13
233.81459033489227,24.84041178226471,0.5979046821594238,0.00872492790222168,0.001,crammer_singer,1000,hinge,10,False,True,10.0,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 10}",0.7063597893262703,0.7044095619664625,0.7053846756463664,0.0009751136799038829,31
4.341973185539246,0.23690664768218994,0.5368294715881348,0.060658931732177734,0.001,crammer_singer,1000,hinge,10,False,False,0.01,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': False, 'C': 0.01}",0.7031144396748562,0.7017913464934179,0.702452893084137,0.0006615465907191531,38
0.7347267866134644,0.015318751335144043,0.0,0.0,0.001,ovr,5000,hinge,1,False,False,10.0,"{'tol': 0.001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': False, 'C': 10}",,,,,45
8.35463035106659,0.3566936254501343,0.537826418876648,0.005042910575866699,0.001,ovr,1000,hinge,10,False,True,0.5,"{'tol': 0.001, 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 0.5}",0.7612141139221238,0.7611883044923706,0.7612012092072472,1.2904714876582624e-05,4
38.3557345867157,0.3328235149383545,0.5834561586380005,0.026592612266540527,0.01,crammer_singer,5000,hinge,10,False,False,2.0,"{'tol': 0.01, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': False, 'C': 2}",0.7406886473650561,0.7377765870647978,0.739232617214927,0.001456030150129184,21
2.9895626306533813,0.14144551753997803,0.5605156421661377,0.001535654067993164,0.01,crammer_singer,2000,squared_hinge,1,True,True,0.001,"{'tol': 0.01, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': True, 'C': 0.001}",0.678923493774165,0.6770278992169709,0.677975696495568,0.0009477972785970623,40
7.079288959503174,0.6868319511413574,0.6276485919952393,0.07242155075073242,0.0001,crammer_singer,1000,hinge,10,False,False,0.01,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': False, 'C': 0.01}",0.7031022620026182,0.7018096131129973,0.7024559375578077,0.0006463244448104422,33
112.47484719753265,9.267209887504578,0.39523518085479736,0.04812180995941162,0.001,crammer_singer,2000,hinge,1,True,True,2.0,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': True, 'C': 2}",0.7506256279112248,0.7498082004944165,0.7502169142028207,0.00040871370840411814,17
4.459440231323242,0.4451467990875244,0.5101501941680908,0.06101632118225098,0.01,crammer_singer,5000,hinge,1,False,False,0.1,"{'tol': 0.01, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': False, 'C': 0.1}",0.7531524949005998,0.7525542823045167,0.7528533886025582,0.00029910629804152933,11
18.334235072135925,0.5555373430252075,0.4922138452529907,0.023205161094665527,0.0001,ovr,1000,squared_hinge,10,True,False,0.1,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': True, 'dual': False, 'C': 0.1}",0.7688373367430815,0.7685253966900886,0.768681366716585,0.00015597002649647695,1
4.177224159240723,0.08310866355895996,0.48346757888793945,0.020547866821289062,0.01,ovr,1000,squared_hinge,10,True,True,0.001,"{'tol': 0.01, 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': True, 'dual': True, 'C': 0.001}",0.6622766158248851,0.6613673173642486,0.6618219665945668,0.0004546492303182381,44
7.169242739677429,0.2901221513748169,0.5993341207504272,0.021324992179870605,0.0001,crammer_singer,5000,hinge,1,False,False,0.01,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': False, 'C': 0.01}",0.7031022620026182,0.7018096131129973,0.7024559375578077,0.0006463244448104422,33
4.516100764274597,0.2844172716140747,0.4388101100921631,0.026639938354492188,0.01,ovr,2000,hinge,1,True,True,0.1,"{'tol': 0.01, 'multi_class': 'ovr', 'max_iter': 2000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': True, 'C': 0.1}",0.7467044174506043,0.7463497205207205,0.7465270689856625,0.0001773484649419399,20
6.151022672653198,0.45142388343811035,0.607237696647644,0.14503967761993408,0.001,crammer_singer,1000,squared_hinge,1,False,True,0.1,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': True, 'C': 0.1}",0.7531585837367187,0.752523837938551,0.7528412108376349,0.00031737289908384536,12
2.012579083442688,0.2025536298751831,0.6079156398773193,0.11753392219543457,0.01,crammer_singer,5000,squared_hinge,1,False,False,0.001,"{'tol': 0.01, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': False, 'C': 0.001}",0.6774560842694919,0.6761937235895126,0.6768249039295022,0.0006311803399896565,41
4.906405925750732,0.00683140754699707,0.7244722843170166,0.013137102127075195,0.0001,crammer_singer,2000,squared_hinge,1,False,True,0.001,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': True, 'C': 0.001}",0.6775352391390386,0.6758466578175043,0.6766909484782715,0.000844290660767133,43
6.390193581581116,0.000670313835144043,0.5025864839553833,0.02262699604034424,0.0001,crammer_singer,2000,squared_hinge,10,False,False,0.01,"{'tol': 0.0001, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': False, 'C': 0.01}",0.7031022620026182,0.7018096131129973,0.7024559375578077,0.0006463244448104422,33
6.790870189666748,0.0013229846954345703,0.4705464839935303,0.00699925422668457,0.0001,ovr,5000,hinge,1,True,True,0.1,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': True, 'C': 0.1}",0.7467044174506043,0.7463558093939135,0.746530113422259,0.0001743040283453956,19
5.2000778913497925,0.04446232318878174,0.5638060569763184,0.007838010787963867,0.001,crammer_singer,2000,hinge,1,True,True,0.01,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 2000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': True, 'C': 0.01}",0.7101226900477974,0.7086474177088788,0.7093850538783382,0.0007376361694592659,29
32.987913370132446,7.960937261581421,0.6039270162582397,0.14618360996246338,0.001,ovr,2000,hinge,10,False,True,2.0,"{'tol': 0.001, 'multi_class': 'ovr', 'max_iter': 2000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 2}",0.7550400340974822,0.75324232497534,0.7541411795364111,0.000898854561071083,10
4.304328441619873,0.2899205684661865,0.5002385377883911,0.016654610633850098,0.01,ovr,2000,squared_hinge,10,False,True,0.01,"{'tol': 0.01, 'multi_class': 'ovr', 'max_iter': 2000, 'loss': 'squared_hinge', 'intercept_scaling': 10, 'fit_intercept': False, 'dual': True, 'C': 0.01}",0.7222090297439644,0.720076232692378,0.7211426312181712,0.0010663985257932107,26
6344.461838841438,3.131350874900818,0.2644613981246948,0.03180205821990967,0.001,crammer_singer,5000,hinge,10,True,True,10.0,"{'tol': 0.001, 'multi_class': 'crammer_singer', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 10, 'fit_intercept': True, 'dual': True, 'C': 10}",0.7170030748622401,0.7155521999098847,0.7162776373860624,0.0007254374761777038,28
49.05413889884949,14.425707340240479,0.37193572521209717,0.028862595558166504,0.0001,ovr,5000,hinge,1,False,True,2.0,"{'tol': 0.0001, 'multi_class': 'ovr', 'max_iter': 5000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': True, 'C': 2}",0.7550522117697203,0.75324232497534,0.7541472683725301,0.0009049433971901055,9
